,Site,SampleTime,SampleDate,pH,LocationType,GWType,X,Y,Na_mgL,Mg_mgL,Al_mgL,SiO2_mgL,K_mgL,Ca_mgL,Mn_mgL,Fe_mgL,F_mgL,Cl_mgL,NO3_mgL,SO4_mgL,DOC_mgL,TDN_mgL,Na_MP,Mg_MP,Al_MP,Si_MP,P_MP,K_MP,Ca_MP,Mn_MP,Fe_MP,Zn_MP,Rb_MP,Sr_MP,Ba_MP,Pb_MP,NH4 mg N/L,Alm_mgL,Alo_mgL,Durham_id,Method,SpecCond,DON_mgL,TMAl_mgL,OMAl_mgL,IMAl_mgL,NH4_NmgL,PO4_PmgL,S_mgL,Sr_mgL,Zn_mgL
965,N1,NA,6/28/13,4.19,G1,shallow,281655.406,4871219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.406515773,0.119689722,1.077050563,2.169689359,NA,0.253429434,0.260316748,0.103762015,0.547659811,NA,0.001695711,0.002246295,0.015933539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
966,N1,NA,6/13/14,NA,G1,shallow,281655.406,4871219,0.618934,0.154578,0.919946,3.20798,0.401296,0.36157,0.088973,0.534379,0.026880307,0.471392301,1.084120052,0.955668829,26.07641372,0.839963401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016958171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
967,N1,NA,6/14/14,4.81,G1,shallow,281655.406,4871219,0.653733,0.14656,0.913652,3.32124,0.414502,0.316182,0.105536,0.439463,0.041660582,0.274919793,0.271594589,0.964288303,23.65534916,0.566447457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007749703,0.442107984,0.357142107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
968,N2,1899-12-31 10:00:00,1/31/13,4.73,G2,shallow,281664.719,4871212,0.401201,0.0520277,0.574452,1.49808,0.122464,0.210343,0.122379,0.021,0.018612443,0.405938918,1.858795542,2.033714203,3.664609797,0.656049251,0.397807818,0.056442836,0.621927795,1.238986592,NA,0.126687342,0.20765267,0.119255967,0.028422103,NA,0.000625056,0.00120737,0.007090863,0.000325833,0.019987948,0.419451993,0.085214189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
969,N2,1899-12-31 10:35:00,10/30/12,4.76,G2,shallow,281664.719,4871212,0.330148,0.0291187,0.489914,1.71333,0.0478171,0.178746,0.081859,0.021,0.002,0.425552407,0.59629427,2.062295813,3.081343378,0.267416054,0.333540881,0.025493827,0.395555556,1.501179487,-0.004,0.044549708,0.16292,0.074,0.010956522,0.02,0.000288641,0.001056818,0.006192982,0.0019,0.001502888,0.399122912,0.065942521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
970,N2,1899-12-31 10:41:00,12/3/12,4.73,G2,shallow,281664.719,4871212,0.601054,0.167272,0.289772,2.31295,0.62214,1.46517,0.0308241,0.021,0.019544184,0.660789195,1.957947932,1.907513523,2.772091874,0.562200945,0.399244613,0.037658189,0.651667558,1.561664666,NA,0.068012178,0.175832385,0.090257367,0.036569933,NA,0.000426035,0.001129902,0.006191681,0.000425814,0.0025,0.510358523,0.063859891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
971,N2,1899-12-31 11:30:00,8/29/11,4.67,G2,shallow,281664.719,4871212,0.390562647,0.049813,0.439121,1.25859,0.119395,0.203877,0.079907,0.021,0.009464056,0.190936936,0.197424673,2.134564652,3.117766555,0.168931437,0.38701,0.05069,0.5364,1.22656,0.001893,0.082463,0.194499,0.07994,0.014606,0.0148,0.00054,0.00125,0.00754,0.00093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
972,N2,1899-12-31 12:44:00,1/14/13,4.72,G2,shallow,281664.719,4871212,0.798027,0.167124,0.0745793,2.46678,0.52954,0.849739,0.008,0.021,0.046251836,0.291172393,1.582536776,2.748295645,2.224086264,0.416343517,0.819503878,0.184740485,0.413416003,2.274095294,NA,0.576658697,0.934130106,0.437086227,0.322306904,NA,0.002573273,0.015095568,0.005014157,0.003053667,0.0025,0.046591379,0.029460211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
973,N2,1899-12-31 13:24:00,11/6/12,4.87,G2,shallow,281664.719,4871212,0.383102,0.029732,0.524526,1.53702,0.136255,0.220592,0.103098,0.021,0.018364436,0.640932454,0.399993981,2.176390748,2.213121232,0.246074382,0.391392017,0.06383707,0.584514743,1.507998459,NA,0.167012959,0.255021314,0.110400069,0.158112807,NA,0.00086124,0.001568818,0.008394872,0.007200316,0.0025,0.324673813,0.038592844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
974,N2,NA,3/25/10,4.94,G2,shallow,281664.719,4871212,0.47,0.05,0.48,1.27,0.16,0.18,0.09,0.01,0.02,0.28,0.56,2.02,2.69,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
975,N2,NA,6/28/10,4.67,G2,shallow,281664.719,4871212,0.380521,0.066141,0.48279,1.22157,0.108451,0.263814,0.107682,0.0262,0.023989211,0.228668839,0.208191454,2.176267419,3.763687432,0.191562542,0.412,0.065,0.586,1.241,NA,0.108,0.251,0.102,0.02,0.009,0.00057,0.00151,0.00963,0.00018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
976,N2,NA,9/29/10,4.67,G2,shallow,281664.719,4871212,0.407583,0.0455837,0.535706,1.2665,0.197289,0.225635,0.078159,0.021,0.051003147,0.296814628,0.723494416,2.648163796,3.149678766,0.279085754,0.366182938,0.049640625,0.551992683,1.280519197,NA,0.11775,0.241485149,0.086,0.011,0.017,0.00062,0.0015,0.01089,0.00035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
977,N2,NA,4/7/11,4.66,G2,shallow,281664.719,4871212,0.492404,0.05568,0.608654,1.41626,0.0527057,0.171254,0.0974281,0.021,0.027234424,0.593176695,1.857780116,2.26035455,1.660942186,0.450642779,0.557,0.058,0.744,1.431,NA,0.071,0.165,0.096,0.014211,0.028,0.00031,0.00106,0.00669,3.00E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
978,N2,NA,4/14/11,4.73,G2,shallow,281664.719,4871212,0.41707,0.0532845,0.556315,1.11784,0.113003,0.160405,0.0898048,0.021,0.013200071,0.361245252,1.354443857,2.33972305,2.170553133,0.362401155,0.43,0.054,0.639,1.072,NA,0.143,0.215,0.085,0.017405,0.01,0.00049,0.00088,0.00665,0.00044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
979,N2,NA,5/24/11,4.75,G2,shallow,281664.719,4871212,0.416415,0.059104,0.482784,1.24221,0.118569,0.16803,0.0786501,0.021,0.019721608,0.262473224,0.517174215,2.360064336,2.987810675,0.228694249,0.451,0.066,0.597,1.294,NA,0.145,0.202,0.078,0.015488,0.013,0.00056,0.00098,0.00736,0.00101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
980,N2,NA,8/16/11,4.62,G2,shallow,281664.719,4871212,0.520523219,0.047417,0.541909,1.52835,0.212189,0.191042,0.071746,0.021,0.010129693,0.215659125,0.80019986,2.210355175,4.143838419,0.325594556,0.36782,0.04563,0.56299,1.35853,0.002905,0.130005,0.180845,0.06641,0.019665,0.01084,0.00072,0.00122,0.00953,0.00094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
981,N2,NA,2/1/12,4.85,G2,shallow,281664.719,4871212,0.45,0.0765129,0.776208,1.6686,0.0724655,0.243385,0.140818,0.021,0.012615951,0.440126612,4.440569056,1.732592515,1.621503857,1.044216584,0.447,0.066,0.525,1.376,0.003,0.069,0.175972,0.122,0.002,0.079,0.00041,0.001288889,0.011067,0.00787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
982,N2,NA,3/22/12,4.68,G2,shallow,281664.719,4871212,0.46,0.0752688,0.724924,1.46662,0.156335,0.216516,0.156561,0.021,0.0078416,0.336187172,3.814421678,1.868997678,2.404314087,0.941548635,0.42,0.066,0.613,1.17,0,0.129,0.154984,0.14,0.004,0.013,0.00055,0.001177778,0.013413,0.00042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
983,N2,NA,4/24/12,4.76,G2,shallow,281664.719,4871212,0.435175,0.0846759,0.596011,1.75171,0.383155,0.249145,0.160284,0.021,0.015112412,0.570370667,2.949312156,1.75805503,2.498550194,0.76230935,0.448,0.085,0.564,1.403,0.003,0.129,0.195052,0.146,0.007,0.017,0.00062,0.001511111,0.011543,0.00047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
984,N2,NA,8/10/12,4.56,G2,shallow,281664.719,4871212,0.27817,0.0663498,0.596028,1.61053,0.148909,0.287517,0.142081,0.021,0.021498914,0.22505192,1.013298687,2.378653294,5.410454571,0.381027203,0.27,0.08,0.564,1.27,0.018,0.13,0.287596,0.12,0.027,0.022,0.00078,0.00179804,0.01501424,0.00168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
985,N2,NA,10/9/12,4.89,G2,shallow,281664.719,4871212,0.323791,0.0436241,0.326741,1.51816,0.0691251,0.258975,0.124828,0.021,0.01923262,0.299836958,0.121285362,2.455142677,2.315578224,0.131190963,0.32342532,0.0331875,0.338390805,1.1792128,-0.001,0.067201835,0.19844,0.096,0.008453674,0.016,0.00032835,0.001306818,0.007350877,0.00194,-4.29E-06,0.350608818,0.047241271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
986,N2,NA,10/22/12,4.66,G2,shallow,281664.719,4871212,NA,NA,NA,NA,NA,NA,NA,NA,0.018138045,0.45896898,0.116365564,2.281587943,2.579903698,0.155901736,0.419896403,0.02706422,0.219555556,1.321392405,0.001,0.125324484,0.18596,0.096,0.013824451,0.065,0.00052834,0.001284091,0.010219298,0.00453,0.001916579,0.367958662,0.052550694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
987,N2,NA,4/1/13,4.72,G2,shallow,281664.719,4871212,0.506125,0.0550758,0.588112,1.74589,0.0650753,0.177558,0.101317,0.021,0.015683273,0.637758884,1.074177397,1.886052205,2.362687042,0.361772734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.411659305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
988,N2,NA,4/11/13,NA,G2,shallow,281664.719,4871212,0.492088,0.0584563,0.628689,1.52928,0.119386,0.186899,0.105923,0.021,0.017989179,0.498544559,1.600063011,1.939497084,2.875065629,0.483084098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.371375633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
989,N2,NA,6/28/13,4.71,G2,shallow,281664.719,4871212,NA,NA,NA,NA,NA,NA,NA,NA,0.002,0.293449483,0.280212752,1.713407436,4.62463708,0.22740555,0.369246655,0.056255341,0.574342689,1.004376628,NA,0.104647983,0.164428765,0.074982774,0.071864863,NA,0.00066675,0.001083476,0.007573455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
990,N2,NA,6/14/14,4.85,G2,shallow,281664.719,4871212,0.700475,0.077325,0.638324,1.43412,0.138888,0.23108,0.1105,0.021,0.031507317,0.632521796,2.355644048,1.828034081,3.072438338,0.595503836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.483597773,0.054445603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
991,N2,NA,6/16/14,4.73,G2,shallow,281664.719,4871212,0.579431,0.076556,0.584493,1.60235,0.10668,0.233755,0.111648,0.021,0.043686959,0.626766562,1.824788325,2.159988483,2.138608815,0.478646577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.490497394,0.038442361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
992,N3,1899-12-31 08:00:00,10/8/14,4.11,G1,shallow,281660.031,4871222.5,0.339438,0.0652426,0.579063,1.40419,0.399572513,0.251694,0.205115,0.179917,0.047342875,0.946417163,0.389382905,1.356010837,17.34754423,0.566586065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013772608,0.388274323,0.318604618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
993,N3,1899-12-31 09:00:00,10/8/14,4.09,G1,shallow,281660.031,4871222.5,0.347643,0.0610625,0.569391,1.4482,0.307241696,0.217755,0.178776,0.177763,0.030202908,0.958511614,0.228355994,1.538633552,16.0157152,0.468710904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006788231,0.35132306,0.283232816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
994,N3,1899-12-31 10:00:00,10/8/14,4.1,G1,shallow,281660.031,4871222.5,0.364678,0.0594763,0.574432,1.45716,0.232619852,0.210469,0.161838,0.183762,0.030861555,0.998331813,0.164593329,1.600523001,15.65579652,0.445180814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007009764,0.349346691,0.27711212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
995,N3,1899-12-31 10:40:00,3/11/13,4.17,G1,shallow,281660.031,4871222.5,0.782622,0.28944,1.03158,3.51735,0.745432,0.730423,0.420863,0.0998525,0.056896443,0.574176732,13.02938638,2.683646487,7.310417508,3.248159907,0.764026841,0.275390776,0.987898718,3.040982714,NA,0.709460846,0.611708454,0.404839322,0.10554449,NA,0.003740365,0.003862203,0.021706577,NA,0.0202083,0.795274493,0.202385139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
996,N3,1899-12-31 10:50:00,3/12/13,4.05,G1,shallow,281660.031,4871222.5,0.761644,0.230297,0.88379,1.9307,0.933141,0.585108,0.388594,0.133433,0.092064282,1.490332514,9.696021086,2.373889119,11.72501357,2.548839948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.647289246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
997,N3,1899-12-31 10:55:00,10/30/12,4.25,G1,shallow,281660.031,4871222.5,0.402261,0.046849,0.621402,1.94029,0.21668,0.153917,0.0786049,0.203087,0.00584986,0.815711775,0.308074628,1.815546541,15.11324379,0.499885861,0.378688679,0.036419753,0.504,1.67525641,0.096,0.164491228,0.14564,0.072,0.161608696,0.009,0.001076853,0.000806818,0.007350877,0.00594,0.014547315,0.371267438,0.294982429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
998,N3,1899-12-31 10:55:00,10/8/14,4.1,G1,shallow,281660.031,4871222.5,0.367245,0.0554923,0.574649,1.49425,0.194818751,0.194718,0.154035,0.182275,0.028501851,0.967226913,0.148549438,1.566735322,15.57523711,0.439506892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006870534,0.33601742,0.265903592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
999,N3,1899-12-31 11:39:00,3/13/13,4.31,G1,shallow,281660.031,4871222.5,0.465287,0.0654759,0.420901,1.26417,0.224302,0.225699,0.1289,0.111253,0.017796337,0.735394922,1.706498048,1.83875311,7.807681855,0.57894877,0.521130446,0.075119005,0.462249564,1.230550725,NA,0.246273142,0.218601405,0.139416971,0.132914911,NA,0.001532396,0.001058215,0.005913599,NA,0.0025,0.270714666,0.161346315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000,N3,1899-12-31 12:45:00,10/7/14,3.99,G1,shallow,281660.031,4871222.5,0.377445,0.0912934,0.709136,1.8072,0.860773,0.36559,0.29187,0.208111,0.036053087,1.404877175,2.677387512,1.332959044,22.56571536,1.179286238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.040845612,0.483287421,0.37818979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1001,N3,1899-12-31 12:50:00,7/16/14,4.03,G1,shallow,281660.031,4871222.5,0.44288,0.142106,1.25309,3.06541,0.123681005,0.405236578,0.258301,0.511197,0.03181722,0.222912303,1.404454413,1.085494327,36.86895727,1.128783641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011206304,0.738266899,0.587071457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1002,N3,1899-12-31 13:40:00,10/7/14,4.03,G1,shallow,281660.031,4871222.5,0.327278,0.0727266,0.651025,1.58178,0.597587,0.284456,0.227067,0.201205,0.031453989,0.99606682,1.625978979,1.348777639,20.61669726,0.920622131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011899389,0.4217453,0.336238573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1003,N3,1899-12-31 14:40:00,10/7/14,4.02,G1,shallow,281660.031,4871222.5,0.36272,0.0665195,0.729074,1.77883,0.408644,0.240928,0.180274,0.242784,0.035321108,1.015662801,0.904805798,1.461886604,21.21699483,0.780442873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009219201,0.456577732,0.357124778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1004,N3,1899-12-31 15:00:00,11/7/13,3.99,G1,shallow,281660.031,4871222.5,0.629457575,0.148511799,1.033391597,3.016768148,0.427254056,0.36368625,0.203701106,0.275041748,0.039122387,0.451950713,4.969559573,1.887264878,19.78058179,1.564555483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1005,N3,1899-12-31 15:40:00,10/7/14,4.02,G1,shallow,281660.031,4871222.5,0.365726,0.0726295,0.798198,1.96728,0.319290645,0.234592,0.172858,0.286846,0.036316634,1.011548573,0.688192889,1.481402769,22.61509049,0.738889736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010055647,0.483862435,0.37794594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1006,N3,NA,3/27/13,4.29,G1,shallow,281660.031,4871222.5,0.654477,0.163437,0.737641,2.8714,0.541276,0.433352,0.257361,0.161456,0.035032671,0.496614922,6.744994873,2.760411701,7.670337608,1.665818889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.586405656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1007,N3,NA,4/1/13,4.27,G1,shallow,281660.031,4871222.5,0.47333,0.0878168,0.5418,1.29097,0.433023,0.229831,0.149908,0.173055,0.019889535,0.468667299,2.435822863,1.617696117,10.80918515,0.858046545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022785253,0.31321797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1008,N3,NA,4/11/13,NA,G1,shallow,281660.031,4871222.5,0.442089,0.0593427,0.473951,1.2273,0.255327,0.160454,0.102246,0.139891,0.019898224,0.412591513,0.858217721,1.925584381,9.263882327,0.419007753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.231095967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1009,N3,NA,6/27/13,4.19,G1,shallow,281660.031,4871222.5,NA,NA,NA,NA,NA,NA,NA,NA,0.032148206,0.356331431,1.621401847,1.61960003,19.97875528,0.933658239,0.586665486,0.110417721,0.784939379,2.621990749,NA,0.336781911,0.30588234,0.168868953,0.266321696,NA,0.001860313,0.00165101,0.010128372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1010,N3,NA,6/28/13,4.2,G1,shallow,281660.031,4871222.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.393892628,0.059622233,0.583193275,1.042540972,NA,0.116230856,0.154086053,0.101459861,0.198147766,NA,0.000786801,0.000899867,0.007378876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1011,N3,NA,9/3/13,4.09,G1,shallow,281660.031,4871222.5,0.580644,0.157584,1.0254,3.72552,0.24159888,0.402983,0.22772,0.372653,0.028752467,0.220540155,3.356600606,1.706531423,24.25521808,1.34530505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047761919,0.53008748,0.353282471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1012,N3,NA,6/13/14,4.09,G1,shallow,281660.031,4871222.5,0.591582,0.187627,0.891641,2.20029,0.333667,0.449258,0.286405,0.33249,0.039142665,0.559001361,4.918038004,1.402959914,22.49731352,1.594133045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006203075,0.483193659,0.336498279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1013,N3,NA,6/14/14,4.27,G1,shallow,281660.031,4871222.5,0.649997,0.102307,0.741826,1.57461,0.217847,0.273819,0.178308,0.276768,0.028961505,0.568986034,1.64484823,1.348761142,19.6017434,0.814978381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009861234,0.412914837,0.324175034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1014,N3,NA,6/16/14,4.4,G1,shallow,281660.031,4871222.5,0.694067,0.118733,0.630003,2.20756,0.278322,0.307469,0.202986,0.237529,0.041656415,0.600319015,2.958156868,1.758069031,13.05167504,0.984186798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010151912,0.362788222,0.244500288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1015,N3P1,1899-12-31 09:40:00,10/8/14,4.41,S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.056918248,0.625587314,0.150411736,3.038585803,0.265310123,0.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007432165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1016,N3P1,1899-12-31 11:39:00,3/13/13,4.6,S1,NA,NA,NA,0.528667,0.0420205,0.42097,2.44456,0.0491304,0.0405,0.0501177,0.151924,0.029664437,0.632031004,0.717792094,2.14970183,4.110095063,0.290043688,0.792481481,0.061981392,0.623321228,3.221002234,NA,0.075346089,0.081141144,0.073368927,0.182032989,NA,0.000118668,0.000883414,0.008907451,NA,0.0025,0.315340735,0.087523278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1017,N3P1,1899-12-31 13:15:00,10/9/14,4.46,S1,NA,NA,NA,0.448223,0.0635784,0.171238,1.3524,0.0799514,0.396269,0.0332693,0.021,0.083220224,0.461250334,0.211595715,2.440121822,0.858071494,0.092646668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.178046,0.015844794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1018,N3P1,1899-12-31 15:00:00,11/7/13,4.51,S1,NA,NA,NA,0.725938636,0.61348049,0.477274495,2.48590984,0.214498762,0.184052693,0.038639844,0.096237337,0.040655172,0.340887545,0.229826369,3.235819561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1019,N3P1,NA,3/27/13,4.82,S1,NA,NA,NA,0.701091,0.0508269,0.451589,2.36935,0.219514,0.0810875,0.0596038,0.184692,0.03536193,0.803013857,0.279827916,2.221919669,4.008791026,0.295529886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.35718823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1020,N3P1,NA,4/1/13,4.61,S1,NA,NA,NA,0.543997,0.0360744,0.490095,2.00365,0.0653578,0.0405,0.0455447,0.146514,0.019556798,0.518824703,0.430792885,1.847417265,3.910619125,0.241024946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.326354681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1021,N3P1,NA,4/11/13,NA,S1,NA,NA,NA,0.494077,0.0352675,0.49058,1.27769,0.0709204,0.0405,0.0483085,0.153134,0.016449072,0.392583734,0.385003911,1.830948415,4.666723712,0.211247524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.287127809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1022,N3P1,NA,6/27/13,4.7,S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026867956,0.519731932,0.002,1.320765273,5.939645997,0.179482989,0.558761064,0.038157825,0.404113497,0.729812936,NA,0.049111189,0.047949355,0.037795558,0.155763861,NA,0.000101968,0.000527096,0.007623489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1023,N3P1,NA,6/28/13,4.67,S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002,0.076434769,0.017331005,0.184361262,6.611702868,0.198684285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1024,N3P1,NA,6/4/14,4.69,S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037516159,0.768413957,0.122820638,1.2705712,4.143553838,0.229776996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017229454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1025,N3P1,NA,6/5/14,4.73,S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041985832,0.944730826,0.146280099,1.441630157,4.441963417,0.233451689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016080868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1026,N3P1,NA,6/13/14,4.65,S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0246085,0.712761945,0.407641225,1.964219599,4.583234735,0.229733382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1027,N3P1,NA,6/14/14,4.73,S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154990325,1.883309251,0.403916327,1.871066934,5.848834343,0.245423666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
